GAME_ID,GAME_DATE,TEAM_ID_HOME,TEAM_ABBREVIATION_HOME,SEASON_ID_HOME,PTS_5G_AVG_HOME,FG_PCT_5G_AVG_HOME,FG3_PCT_5G_AVG_HOME,FT_PCT_5G_AVG_HOME,REB_5G_AVG_HOME,AST_5G_AVG_HOME,TOV_5G_AVG_HOME,PLUS_MINUS_5G_AVG_HOME,WIN_5G_AVG_HOME,GAME_DATE_AWAY,TEAM_ID_AWAY,TEAM_ABBREVIATION_AWAY,SEASON_ID_AWAY,PTS_5G_AVG_AWAY,FG_PCT_5G_AVG_AWAY,FG3_PCT_5G_AVG_AWAY,FT_PCT_5G_AVG_AWAY,REB_5G_AVG_AWAY,AST_5G_AVG_AWAY,TOV_5G_AVG_AWAY,PLUS_MINUS_5G_AVG_AWAY,WIN_5G_AVG_AWAY,TARGET_WIN_HOME,TARGET_PLUS_MINUS_HOME,DIFF_PTS_5G_AVG,DIFF_FG_PCT_5G_AVG,DIFF_FG3_PCT_5G_AVG,DIFF_FT_PCT_5G_AVG,DIFF_REB_5G_AVG,DIFF_AST_5G_AVG,DIFF_TOV_5G_AVG,DIFF_PLUS_MINUS_5G_AVG,DIFF_WIN_5G_AVG,ELO_HOME,ELO_AWAY,DIFF_ELO
21400920,2015-03-06,1610612764,WAS,22014,91.2,0.425,0.2898,0.7924,44.2,21.6,16.2,-7.2,0.2,2015-03-06,1610612748,MIA,22014,100.2,0.4386,0.3064,0.7842,44.0,18.0,14.0,4.4,0.6,1,2.0,-9.0,-0.013600000000000001,-0.016600000000000004,0.008199999999999985,0.20000000000000284,3.6000000000000014,2.1999999999999993,-11.600000000000001,-0.39999999999999997,1452.9014129229938,1458.4416220903408,-5.5402091673470295
21400913,2015-03-06,1610612753,ORL,22014,92.8,0.437,0.30599999999999994,0.6933999999999999,42.8,19.0,16.2,-5.0,0.2,2015-03-06,1610612758,SAC,22014,101.2,0.45759999999999995,0.3528,0.7799999999999999,41.6,20.8,16.0,0.2,0.4,1,5.0,-8.400000000000006,-0.02059999999999995,-0.046800000000000064,-0.08660000000000001,1.1999999999999957,-1.8000000000000007,0.1999999999999993,-5.2,-0.2,1331.0904901203178,1409.5507261219393,-78.46023600162152
21400922,2015-03-06,1610612744,GSW,22014,105.6,0.46040000000000003,0.395,0.6948,46.0,27.6,13.4,5.0,0.6,2015-03-06,1610612742,DAL,22014,91.4,0.4378,0.2806,0.8455999999999999,40.0,17.6,12.8,-6.0,0.4,1,15.0,14.199999999999989,0.02260000000000001,0.1144,-0.15079999999999993,6.0,10.0,0.5999999999999996,11.0,0.19999999999999996,1699.0849411491163,1566.210824047779,132.87411710133733
21400917,2015-03-06,1610612745,HOU,22014,102.6,0.4506,0.3536,0.7628,40.8,25.6,13.0,0.2,0.6,2015-03-06,1610612765,DET,22014,98.8,0.422,0.29799999999999993,0.6774,48.6,20.6,15.0,-1.0,0.2,1,10.0,3.799999999999997,0.028600000000000014,0.055600000000000094,0.08540000000000003,-7.800000000000004,5.0,-2.0,1.2,0.39999999999999997,1585.3339443275127,1460.2732557282748,125.06068859923789
21400915,2015-03-06,1610612737,ATL,22014,98.6,0.43759999999999993,0.3598,0.8054,42.4,24.8,16.4,9.0,1.0,2015-03-06,1610612739,CLE,22014,105.8,0.4462,0.341,0.7748,48.0,21.8,13.2,8.2,0.6,1,9.0,-7.200000000000003,-0.008600000000000052,0.018799999999999983,0.03059999999999996,-5.600000000000001,3.0,3.1999999999999993,0.8000000000000007,0.4,1678.5596079960044,1617.7079365816146,60.851671414389784
21400929,2015-03-07,1610612749,MIL,22014,92.0,0.4304,0.33499999999999996,0.7502,43.8,21.2,18.6,-3.8,0.2,2015-03-07,1610612764,WAS,22014,89.6,0.4112,0.29500000000000004,0.7988,43.8,21.8,14.0,-5.4,0.4,1,6.0,2.4000000000000057,0.019199999999999995,0.039999999999999925,-0.04859999999999998,0.0,-0.6000000000000014,4.600000000000001,1.6000000000000005,-0.2,1524.993674100444,1456.2016505618276,68.79202353861638
21400927,2015-03-07,1610612755,PHI,22014,93.4,0.38780000000000003,0.3428,0.6488,47.4,21.0,15.2,-6.8,0.2,2015-03-07,1610612737,ATL,22014,100.4,0.4596,0.35700000000000004,0.7988,41.4,25.6,14.8,8.6,1.0,1,8.0,-7.0,-0.07179999999999997,-0.014200000000000046,-0.1499999999999999,6.0,-4.600000000000001,0.3999999999999986,-15.399999999999999,-0.8,1316.7216410011526,1683.453765694191,-366.73212469303826
21400925,2015-03-07,1610612748,MIA,22014,101.0,0.45599999999999996,0.3416,0.7771999999999999,43.0,18.2,14.4,3.4,0.4,2015-03-07,1610612758,SAC,22014,103.6,0.44939999999999997,0.3518,0.7834,40.8,19.6,14.8,-3.2,0.2,1,5.0,-2.5999999999999943,0.006599999999999995,-0.010199999999999987,-0.006200000000000094,2.200000000000003,-1.4000000000000021,-0.40000000000000036,6.6,0.2,1455.141384451507,1403.060915790434,52.080468661073155
21400926,2015-03-07,1610612752,NYK,22014,97.2,0.4058,0.2706,0.7908,45.2,20.0,13.6,-14.2,0.4,2015-03-07,1610612754,IND,22014,96.4,0.4332,0.3242,0.7140000000000001,48.0,22.0,11.0,10.2,0.8,0,-6.0,0.7999999999999972,-0.02739999999999998,-0.05359999999999998,0.07679999999999987,-2.799999999999997,-2.0,2.5999999999999996,-24.4,-0.4,1279.6595167729827,1509.0643231726947,-229.40480639971202
21400930,2015-03-07,1610612743,DEN,22014,98.2,0.43360000000000004,0.3258,0.6804,42.4,22.6,13.0,-2.4,0.4,2015-03-07,1610612745,HOU,22014,101.2,0.4524,0.31920000000000004,0.7908,42.6,24.8,15.0,1.2,0.6,0,-14.0,-3.0,-0.018799999999999983,0.006599999999999939,-0.11039999999999994,-0.20000000000000284,-2.1999999999999993,-2.0,-3.5999999999999996,-0.19999999999999996,1378.9515395893873,1589.1139188862912,-210.16237929690396
21400928,2015-03-07,1610612750,MIN,22014,94.6,0.4152,0.25060000000000004,0.7724,44.6,19.8,12.4,-2.2,0.2,2015-03-07,1610612757,POR,22014,105.6,0.44880000000000003,0.374,0.8470000000000001,49.6,20.6,14.0,10.8,1.0,1,8.0,-11.0,-0.03360000000000002,-0.12339999999999995,-0.07460000000000011,-5.0,-0.8000000000000007,-1.5999999999999996,-13.0,-0.8,1336.5902723919,1617.0139154717667,-280.4236430798667
21400923,2015-03-07,1610612740,NOP,22014,96.4,0.4716,0.3252,0.794,41.8,21.4,14.2,-0.6,0.6,2015-03-07,1610612763,MEM,22014,92.2,0.4646,0.24559999999999998,0.7494,40.2,20.0,13.2,-3.2,0.6,1,6.0,4.200000000000003,0.007000000000000006,0.0796,0.044600000000000084,1.5999999999999943,1.3999999999999986,1.0,2.6,0.0,1477.6203871158377,1589.0126073740525,-111.39222025821482
21400924,2015-03-07,1610612739,CLE,22014,103.2,0.43660000000000004,0.3452,0.7666,45.2,22.4,13.4,4.2,0.4,2015-03-07,1610612756,PHX,22014,100.4,0.4226,0.2762,0.7288,44.4,18.4,16.8,-5.4,0.6,1,10.0,2.799999999999997,0.014000000000000068,0.069,0.037799999999999945,0.8000000000000043,4.0,-3.4000000000000004,9.600000000000001,-0.19999999999999996,1612.813778883428,1500.3415568512662,112.47222203216188
21400934,2015-03-08,1610612765,DET,22014,96.2,0.4114,0.2582,0.6784,48.4,20.2,15.0,-6.4,0.0,2015-03-08,1610612766,CHA,22014,103.6,0.48200000000000004,0.3952,0.7872,48.4,24.2,13.8,8.2,0.8,0,-7.0,-7.3999999999999915,-0.07060000000000005,-0.137,-0.10880000000000001,0.0,-4.0,1.1999999999999993,-14.6,-0.8,1456.4932811694962,1504.2464043342272,-47.75312316473105
21400931,2015-03-08,1610612759,SAS,22014,107.0,0.4704,0.35000000000000003,0.845,43.0,20.6,11.6,11.6,0.8,2015-03-08,1610612741,CHI,22014,94.2,0.38760000000000006,0.29640000000000005,0.7964,48.6,21.6,11.4,-1.8,0.6,1,11.0,12.799999999999997,0.08279999999999993,0.05359999999999998,0.04859999999999998,-5.600000000000001,-1.0,0.1999999999999993,13.4,0.20000000000000007,1601.528180265084,1538.7982528487075,62.72992741637654
21400932,2015-03-08,1610612744,GSW,22014,106.6,0.4694,0.41479999999999995,0.7686,47.4,26.8,15.0,10.2,0.8,2015-03-08,1610612746,LAC,22014,100.2,0.4404,0.3336,0.5640000000000001,49.0,20.4,10.8,4.6,0.6,1,8.0,6.3999999999999915,0.02899999999999997,0.08119999999999994,0.2045999999999999,-1.6000000000000014,6.400000000000002,4.199999999999999,5.6,0.20000000000000007,1703.793074881511,1636.7272870230004,67.0657878585107
21400935,2015-03-08,1610612753,ORL,22014,96.0,0.4548,0.36219999999999997,0.7138,42.6,21.0,15.2,-5.0,0.2,2015-03-08,1610612738,BOS,22014,95.0,0.3934,0.3278,0.7528,45.0,21.6,8.8,-4.2,0.6,1,5.0,1.0,0.061399999999999955,0.034399999999999986,-0.039000000000000035,-2.3999999999999986,-0.6000000000000014,6.399999999999999,-0.7999999999999998,-0.39999999999999997,1337.5803004518232,1451.259376381173,-113.67907592934989
21400933,2015-03-08,1610612751,BKN,22014,100.6,0.4418,0.3396,0.7674,45.0,18.6,14.4,-4.8,0.4,2015-03-08,1610612762,UTA,22014,90.4,0.4478,0.312,0.7522,48.8,20.4,17.6,9.0,0.8,0,-7.0,10.199999999999989,-0.00599999999999995,0.027600000000000013,0.015199999999999991,-3.799999999999997,-1.7999999999999972,-3.200000000000001,-13.8,-0.4,1453.095853735761,1526.030442223638,-72.93458848787691
21400937,2015-03-08,1610612747,LAL,22014,97.8,0.4528,0.37039999999999995,0.7358,45.2,23.4,11.0,-2.6,0.2,2015-03-08,1610612742,DAL,22014,89.4,0.4152,0.2564,0.8251999999999999,38.8,17.6,11.2,-10.4,0.2,0,-7.0,8.399999999999991,0.03759999999999997,0.11399999999999993,-0.08939999999999992,6.400000000000006,5.799999999999997,-0.1999999999999993,7.800000000000001,0.0,1358.0841234403654,1561.5026903153841,-203.41856687501877
21400936,2015-03-08,1610612760,OKC,22014,112.2,0.44020000000000004,0.3392,0.8140000000000001,49.4,20.2,10.6,0.4,0.4,2015-03-08,1610612761,TOR,22014,101.4,0.4574,0.3318,0.858,36.8,20.0,10.6,-7.0,0.2,1,4.0,10.799999999999997,-0.017199999999999938,0.007400000000000018,-0.04399999999999993,12.600000000000001,0.1999999999999993,0.0,7.4,0.2,1603.3383366000394,1537.7675482206264,65.57078837941299
21400941,2015-03-09,1610612741,CHI,22014,96.0,0.41200000000000003,0.30500000000000005,0.8132000000000001,46.8,20.8,13.6,-5.4,0.4,2015-03-09,1610612763,MEM,22014,94.2,0.47520000000000007,0.2706,0.747,39.8,21.4,13.2,-0.8,0.6,0,-10.0,1.7999999999999972,-0.06320000000000003,0.03440000000000004,0.06620000000000015,7.0,-0.5999999999999979,0.40000000000000036,-4.6000000000000005,-0.19999999999999996,1533.3118309890967,1580.952964370605,-47.641133381508325
21400940,2015-03-09,1610612748,MIA,22014,103.4,0.46099999999999997,0.3238,0.7788,43.6,18.6,15.8,4.8,0.6,2015-03-09,1610612738,BOS,22014,93.4,0.3886,0.33599999999999997,0.7554000000000001,45.2,21.6,10.0,-6.8,0.4,0,-10.0,10.0,0.07239999999999996,-0.012199999999999989,0.023399999999999976,-1.6000000000000014,-3.0,5.800000000000001,11.6,0.19999999999999996,1458.8320610114265,1443.8641436230544,14.967917388372143
21400942,2015-03-09,1610612749,MIL,22014,89.4,0.4154,0.3684,0.7326,44.0,19.8,17.4,-5.8,0.2,2015-03-09,1610612740,NOP,22014,94.6,0.46399999999999997,0.3198,0.8150000000000001,42.6,21.0,15.8,0.2,0.6,0,-11.0,-5.199999999999989,-0.04859999999999998,0.04860000000000003,-0.08240000000000003,1.3999999999999986,-1.1999999999999993,1.5999999999999979,-6.0,-0.39999999999999997,1528.7346059759204,1485.6800301192852,43.05457585663521
21400943,2015-03-09,1610612743,DEN,22014,101.8,0.44960000000000006,0.3358,0.7140000000000001,44.0,22.8,13.6,-0.8,0.4,2015-03-09,1610612752,NYK,22014,95.6,0.39980000000000004,0.2916,0.7893999999999999,45.2,18.8,13.4,-11.2,0.4,1,28.0,6.200000000000003,0.04980000000000001,0.04419999999999996,-0.0753999999999998,-1.2000000000000028,4.0,0.1999999999999993,10.399999999999999,0.0,1370.7586047948569,1275.1477858632545,95.61081893160235
21400945,2015-03-09,1610612746,LAC,22014,98.8,0.4488,0.3288,0.5593999999999999,47.0,21.8,11.4,4.0,0.6,2015-03-09,1610612750,MIN,22014,99.4,0.437,0.3032,0.7694,43.0,21.6,10.4,-4.6,0.2,1,13.0,-0.6000000000000085,0.011799999999999977,0.025599999999999956,-0.21000000000000008,4.0,0.1999999999999993,1.0,8.6,0.39999999999999997,1632.2977827948353,1352.264232617514,280.03355017732133
21400938,2015-03-09,1610612766,CHA,22014,105.6,0.49559999999999993,0.3706,0.7964,46.6,26.8,12.4,11.2,1.0,2015-03-09,1610612764,WAS,22014,91.2,0.41200000000000003,0.3148,0.751,45.0,21.4,13.6,-2.6,0.4,0,-26.0,14.399999999999991,0.0835999999999999,0.05579999999999996,0.045399999999999996,1.6000000000000014,5.400000000000002,-1.1999999999999993,13.799999999999999,0.6,1514.3365613093376,1452.4607186863511,61.87584262298651
21400939,2015-03-09,1610612737,ATL,22014,96.4,0.44580000000000003,0.3708,0.7988,41.6,24.0,16.4,3.6,0.8,2015-03-09,1610612758,SAC,22014,106.2,0.44420000000000004,0.38180000000000003,0.7766,40.6,21.8,15.4,-2.0,0.2,1,25.0,-9.799999999999997,0.0015999999999999903,-0.01100000000000001,0.022199999999999998,1.0,2.1999999999999993,0.9999999999999982,5.6,0.6000000000000001,1664.4598161036886,1399.3702392305145,265.0895768731741
21400944,2015-03-09,1610612756,PHX,22014,92.8,0.39499999999999996,0.279,0.7574,42.6,18.2,16.2,-8.2,0.4,2015-03-09,1610612744,GSW,22014,105.2,0.4728,0.413,0.7394000000000001,45.4,25.2,15.2,7.0,0.8,0,-18.0,-12.400000000000006,-0.07780000000000004,-0.13399999999999995,0.017999999999999905,-2.799999999999997,-7.0,1.0,-15.2,-0.4,1496.3076704934738,1708.2225791096762,-211.9149086162024
21400951,2015-03-10,1610612747,LAL,22014,96.2,0.45120000000000005,0.3324,0.7422000000000001,44.6,23.4,11.8,-5.6,0.0,2015-03-10,1610612765,DET,22014,97.8,0.41859999999999997,0.22599999999999998,0.7183999999999999,47.6,21.2,14.4,-6.0,0.0,1,8.0,-1.5999999999999943,0.03260000000000007,0.1064,0.023800000000000154,-3.0,2.1999999999999993,-2.5999999999999996,0.40000000000000036,0.0,1352.5610464788515,1446.4031241943858,-93.84207771553429
21400948,2015-03-10,1610612742,DAL,22014,92.0,0.4276,0.2934,0.806,36.6,17.8,9.6,-5.6,0.4,2015-03-10,1610612739,CLE,22014,103.8,0.4474,0.3632,0.7746,44.6,22.8,13.2,7.6,0.6,0,-33.0,-11.799999999999997,-0.01980000000000004,-0.06980000000000003,0.031400000000000095,-8.0,-5.0,-3.5999999999999996,-13.2,-0.19999999999999996,1567.025767276898,1616.8476652412205,-49.82189796432249
21400950,2015-03-10,1610612762,UTA,22014,88.6,0.4274,0.31720000000000004,0.7522,48.8,20.4,16.8,6.0,0.8,2015-03-10,1610612752,NYK,22014,87.0,0.3946,0.30199999999999994,0.717,42.6,17.4,14.2,-18.0,0.2,1,5.0,1.5999999999999943,0.032799999999999996,0.015200000000000102,0.03520000000000001,6.199999999999996,3.0,2.6000000000000014,24.0,0.6000000000000001,1535.2979052127705,1266.3393881390025,268.958517073768
21400949,2015-03-10,1610612759,SAS,22014,111.2,0.4812,0.3556,0.8176,42.6,19.4,10.4,17.0,1.0,2015-03-10,1610612761,TOR,22014,104.4,0.4626,0.37679999999999997,0.8938,35.0,21.8,8.4,-3.0,0.2,1,10.0,6.799999999999997,0.018600000000000005,-0.02119999999999994,-0.07620000000000005,7.600000000000001,-2.400000000000002,2.0,20.0,0.8,1607.0146021246949,1534.6595658385213,72.35503628617357
21400947,2015-03-10,1610612751,BKN,22014,98.6,0.4524,0.3992,0.6602,42.2,19.4,14.0,-5.4,0.4,2015-03-10,1610612740,NOP,22014,97.6,0.48419999999999996,0.3944,0.8304,40.6,21.8,16.0,1.0,0.6,0,-20.0,1.0,-0.03179999999999994,0.0048000000000000265,-0.17020000000000002,1.6000000000000014,-2.400000000000002,-2.0,-6.4,-0.19999999999999996,1443.8283907466284,1502.963262457283,-59.13487171065458
21400946,2015-03-10,1610612754,IND,22014,96.4,0.42279999999999995,0.3328,0.7534,47.4,20.0,10.6,14.0,1.0,2015-03-10,1610612753,ORL,22014,98.6,0.45759999999999995,0.3712,0.7310000000000001,43.8,21.6,14.6,-3.4,0.4,1,32.0,-2.1999999999999886,-0.0348,-0.03839999999999999,0.022399999999999864,3.6000000000000014,-1.6000000000000014,-4.0,17.4,0.6,1513.5760540824228,1344.975533209942,168.60052087248096
21400956,2015-03-11,1610612749,MIL,22014,91.4,0.44139999999999996,0.3748,0.749,39.2,20.2,18.0,-6.4,0.2,2015-03-11,1610612753,ORL,22014,98.2,0.44160000000000005,0.34900000000000003,0.7634,44.8,20.2,13.2,-8.4,0.4,1,6.0,-6.799999999999997,-0.000200000000000089,0.02579999999999999,-0.014399999999999968,-5.599999999999994,0.0,4.800000000000001,2.0,-0.2,1511.4513736379226,1338.348691178388,173.10268245953466
21400959,2015-03-11,1610612756,PHX,22014,94.0,0.41080000000000005,0.2892,0.7556,41.6,18.2,16.2,-6.4,0.4,2015-03-11,1610612750,MIN,22014,96.8,0.4258,0.3246,0.7482,44.0,23.2,11.2,-5.8,0.2,1,9.0,-2.799999999999997,-0.014999999999999958,-0.03539999999999999,0.007400000000000073,-2.3999999999999986,-5.0,5.0,-0.6000000000000005,0.2,1486.6820507989955,1350.3687528107548,136.31329798824072
21400958,2015-03-11,1610612743,DEN,22014,104.6,0.4566,0.3478,0.76,44.8,23.6,12.6,6.2,0.6,2015-03-11,1610612737,ATL,22014,103.4,0.4774,0.3916,0.763,39.8,27.0,15.4,7.2,0.8,1,13.0,1.1999999999999886,-0.020799999999999985,-0.043800000000000006,-0.0030000000000000027,5.0,-3.3999999999999986,-2.8000000000000007,-1.0,-0.20000000000000007,1379.5670025191089,1667.692714365589,-288.12571184648004
21400957,2015-03-11,1610612760,OKC,22014,111.2,0.4654,0.3298,0.7779999999999999,49.2,22.8,12.2,2.0,0.6,2015-03-11,1610612746,LAC,22014,97.2,0.445,0.3306,0.5518000000000001,46.0,23.8,12.2,3.0,0.6,0,-12.0,14.0,0.020399999999999974,-0.0008000000000000229,0.22619999999999985,3.200000000000003,-1.0,0.0,-1.0,0.0,1606.4463189821445,1634.1932626015944,-27.746943619449894
21400952,2015-03-11,1610612766,CHA,22014,99.8,0.4606,0.3181999999999999,0.8036,44.6,25.0,12.2,3.0,0.8,2015-03-11,1610612758,SAC,22014,107.4,0.44980000000000003,0.41180000000000005,0.8099999999999999,42.0,21.2,16.2,-4.8,0.2,0,-7.0,-7.6000000000000085,0.010799999999999976,-0.09360000000000013,-0.006399999999999961,2.6000000000000014,3.8000000000000007,-4.0,7.8,0.6000000000000001,1481.8346850796706,1396.1373409686141,85.69734411105651
21400961,2015-03-11,1610612757,POR,22014,106.0,0.4454000000000001,0.3778,0.8400000000000001,47.8,19.2,13.4,6.0,0.8,2015-03-11,1610612745,HOU,22014,103.6,0.4526,0.3344,0.7644,44.0,24.6,16.8,3.2,0.6,1,5.0,2.4000000000000057,-0.007199999999999929,0.04340000000000005,0.07560000000000011,3.799999999999997,-5.400000000000002,-3.4000000000000004,2.8,0.20000000000000007,1601.3399552461528,1597.3068536808216,4.033101565331208
21400955,2015-03-11,1610612748,MIA,22014,103.2,0.466,0.317,0.7532,40.6,18.2,13.8,3.2,0.6,2015-03-11,1610612751,BKN,22014,96.0,0.43200000000000005,0.3872,0.6688,40.8,19.2,13.6,-11.4,0.2,1,6.0,7.200000000000003,0.033999999999999975,-0.07019999999999998,0.08440000000000003,-0.19999999999999574,-1.0,0.20000000000000107,14.600000000000001,0.39999999999999997,1443.7538526227254,1424.9119029883657,18.841949634359707
21400953,2015-03-11,1610612755,PHI,22014,94.0,0.39139999999999997,0.3402,0.631,47.8,21.6,15.4,-6.8,0.2,2015-03-11,1610612741,CHI,22014,97.0,0.43760000000000004,0.31900000000000006,0.8238,45.4,20.8,14.4,-5.4,0.4,0,-9.0,-3.0,-0.046200000000000074,0.02119999999999994,-0.19279999999999997,2.3999999999999986,0.8000000000000007,1.0,-1.3999999999999995,-0.2,1335.715590591655,1520.8606001639841,-185.14500957232917
21400954,2015-03-11,1610612738,BOS,22014,93.2,0.4048,0.3324,0.7906000000000001,41.8,20.8,10.2,-3.8,0.6,2015-03-11,1610612763,MEM,22014,94.2,0.45640000000000003,0.2692,0.7434000000000001,39.2,22.2,10.6,0.4,0.6,1,3.0,-1.0,-0.051600000000000035,0.06319999999999998,0.04720000000000002,2.5999999999999943,-1.3999999999999986,-0.40000000000000036,-4.2,0.0,1458.9423520117555,1593.4041951957176,-134.46184318396217
21400960,2015-03-11,1610612744,GSW,22014,103.6,0.47300000000000003,0.4262,0.7323999999999999,44.0,24.8,16.8,9.6,0.8,2015-03-11,1610612765,DET,22014,91.8,0.4144,0.22019999999999995,0.7102,45.2,20.8,13.8,-6.4,0.0,1,7.0,11.799999999999997,0.05860000000000004,0.20600000000000007,0.022199999999999886,-1.2000000000000028,4.0,3.0,16.0,0.8,1717.8481988041544,1437.5284372403692,280.3197615637853
21400965,2015-03-12,1610612762,UTA,22014,89.6,0.43679999999999997,0.32920000000000005,0.7404,47.6,20.0,14.6,5.6,0.8,2015-03-12,1610612745,HOU,22014,102.6,0.4444,0.33199999999999996,0.7198,44.8,24.6,15.2,1.8,0.4,1,18.0,-13.0,-0.007600000000000051,-0.0027999999999999137,0.02059999999999995,2.8000000000000043,-4.600000000000001,-0.5999999999999996,3.8,0.4,1536.4584701532633,1592.6993572279869,-56.24088707472356
21400962,2015-03-12,1610612754,IND,22014,101.4,0.4436,0.36219999999999997,0.8058,47.6,22.8,11.6,19.0,1.0,2015-03-12,1610612749,MIL,22014,95.8,0.46180000000000004,0.39699999999999996,0.7152000000000001,41.6,22.6,17.8,-3.8,0.4,1,6.0,5.6000000000000085,-0.01820000000000005,-0.0348,0.0905999999999999,6.0,0.1999999999999993,-6.200000000000001,22.8,0.6,1520.2028961139767,1513.6334051500528,6.569490963923954
21400963,2015-03-12,1610612764,WAS,22014,94.0,0.45099999999999996,0.2964,0.7964,44.6,21.6,13.6,4.2,0.6,2015-03-12,1610612763,MEM,22014,96.2,0.4708,0.298,0.8065999999999999,40.0,23.4,12.6,2.0,0.6,1,20.0,-2.200000000000003,-0.01980000000000004,-0.0015999999999999903,-0.010199999999999876,4.600000000000001,-1.7999999999999972,1.0,2.2,0.0,1484.9625949160181,1587.0866908277958,-102.12409591177766
21400964,2015-03-12,1610612759,SAS,22014,113.2,0.49800000000000005,0.40820000000000006,0.7964,43.2,20.6,11.6,16.8,1.0,2015-03-12,1610612739,CLE,22014,108.6,0.46699999999999997,0.39699999999999996,0.8354000000000001,44.0,24.0,12.6,14.6,0.8,0,-3.0,4.6000000000000085,0.031000000000000083,0.011200000000000099,-0.039000000000000146,-0.7999999999999972,-3.3999999999999986,-1.0,2.200000000000001,0.19999999999999996,1611.9482836814245,1644.7720054344356,-32.823721753011114
21400966,2015-03-12,1610612747,LAL,22014,94.6,0.4478000000000001,0.30660000000000004,0.7822,44.0,23.0,12.2,-2.6,0.2,2015-03-12,1610612752,NYK,22014,82.8,0.385,0.3054,0.7356,41.4,16.6,14.4,-20.0,0.0,0,-7.0,11.799999999999997,0.06280000000000008,0.0012000000000000344,0.046599999999999975,2.6000000000000014,6.399999999999999,-2.200000000000001,17.4,0.2,1361.4357334328681,1265.1788231985097,96.25691023435843
21400971,2015-03-13,1610612760,OKC,22014,110.4,0.45640000000000003,0.3686,0.781,47.6,21.8,14.0,0.2,0.6,2015-03-13,1610612750,MIN,22014,96.8,0.43740000000000007,0.26639999999999997,0.7698,43.8,22.6,10.8,-6.8,0.2,1,14.0,13.600000000000009,0.01899999999999996,0.10220000000000001,0.011199999999999988,3.8000000000000043,-0.8000000000000007,3.1999999999999993,7.0,0.39999999999999997,1591.564299281066,1347.025715489066,244.53858379200005
21400968,2015-03-13,1610612755,PHI,22014,98.2,0.3916,0.35219999999999996,0.5976,49.4,22.8,14.2,-4.6,0.2,2015-03-13,1610612758,SAC,22014,105.2,0.4452,0.3806,0.8036,41.4,21.0,15.8,-11.0,0.2,1,7.0,-7.0,-0.05359999999999998,-0.028400000000000036,-0.20599999999999996,8.0,1.8000000000000007,-1.6000000000000014,6.4,0.0,1328.7921632774367,1410.8475692735783,-82.05540599614164
21400969,2015-03-13,1610612738,BOS,22014,96.4,0.42140000000000005,0.3416,0.7898,40.6,21.8,10.6,3.0,0.8,2015-03-13,1610612753,ORL,22014,99.8,0.4486,0.38020000000000004,0.8134,42.6,21.2,13.8,-6.6,0.4,1,7.0,-3.3999999999999915,-0.027199999999999946,-0.03860000000000002,-0.023600000000000065,-2.0,0.6000000000000014,-3.200000000000001,9.6,0.4,1465.2598563796773,1336.1666596662578,129.0931967134195
21400975,2015-03-13,1610612757,POR,22014,104.0,0.4492000000000001,0.3614,0.8230000000000001,51.2,20.2,15.4,6.4,0.8,2015-03-13,1610612765,DET,22014,92.4,0.404,0.22519999999999998,0.772,47.0,20.8,13.0,-7.0,0.0,1,19.0,11.599999999999994,0.04520000000000007,0.13620000000000002,0.051000000000000045,4.200000000000003,-0.6000000000000014,2.4000000000000004,13.4,0.8,1605.9474516989876,1436.2291549572278,169.7182967417598
21400972,2015-03-13,1610612742,DAL,22014,92.0,0.4236,0.2792,0.7788,37.6,16.8,10.4,-10.2,0.4,2015-03-13,1610612746,LAC,22014,102.0,0.44980000000000003,0.3788,0.5923999999999999,42.6,25.2,13.0,3.4,0.6,1,30.0,-10.0,-0.026200000000000057,-0.09960000000000002,0.18640000000000012,-5.0,-8.399999999999999,-2.5999999999999996,-13.6,-0.19999999999999996,1539.101427083683,1649.0752823026728,-109.97385521898991
21400967,2015-03-13,1610612766,CHA,22014,100.2,0.45220000000000005,0.3078,0.7912000000000001,45.0,24.6,12.2,1.4,0.6,2015-03-13,1610612741,CHI,22014,98.4,0.445,0.3404,0.8172,47.6,21.6,14.8,-4.6,0.4,1,10.0,1.7999999999999972,0.00720000000000004,-0.03259999999999996,-0.025999999999999912,-2.6000000000000014,3.0,-2.6000000000000014,6.0,0.19999999999999996,1467.1244567747065,1527.7840274782025,-60.659570703496
21400973,2015-03-13,1610612743,DEN,22014,106.4,0.466,0.361,0.78,45.0,24.0,13.8,6.6,0.6,2015-03-13,1610612744,GSW,22014,103.0,0.48440000000000005,0.42279999999999995,0.7418,42.4,25.4,17.2,11.4,1.0,1,11.0,3.4000000000000057,-0.018400000000000027,-0.061799999999999966,0.03820000000000001,2.6000000000000014,-1.3999999999999986,-3.3999999999999986,-4.800000000000001,-0.4,1401.1171932198397,1719.1474810872958,-318.0302878674561
21400970,2015-03-13,1610612761,TOR,22014,106.2,0.46720000000000006,0.3832,0.881,36.2,22.4,7.8,-4.0,0.2,2015-03-13,1610612748,MIA,22014,101.0,0.4526,0.2742,0.733,39.4,19.0,13.0,1.0,0.6,1,10.0,5.200000000000003,0.014600000000000057,0.10899999999999999,0.14800000000000002,-3.1999999999999957,3.3999999999999986,-5.2,-5.0,-0.39999999999999997,1529.7258842817917,1448.4898449929724,81.23603928881926
